UniqueID,Suburb,Restaurant Type,Online Order Facility,Dine-in Facility,Avg Approx Cost (For Two People),Avg Rating,Avg Votes,Restaurant Count,Latitude,Longitude
ZM1514,Lavelle Road,Drinks & Night Life,No,No,1269.1176470588234,3.7161290322580647,366.27777777777777,36,12.9667405188518,77.5965726450605
ZM1515,Lavelle Road,Drinks & Night Life,No,Yes,1884.375,4.165625,936.34375,32,12.9667405188518,77.5965726450605
ZM1516,Lavelle Road,Drinks & Night Life,Yes,No,1733.3333333333333,4.0,489.0,3,12.9667405188518,77.5965726450605
ZM1517,Lavelle Road,Drinks & Night Life,Yes,Yes,1440.0,4.2733333333333325,1266.5333333333333,15,12.9667405188518,77.5965726450605
ZM1518,MG Road,Buffet,No,No,1268.421052631579,3.547368421052631,233.8421052631579,19,12.9765559257608,77.5998596187669
ZM1519,MG Road,Buffet,No,Yes,1800.0,4.122222222222223,559.5,18,12.9765559257608,77.5998596187669
ZM1520,MG Road,Buffet,Yes,No,1250.0,3.9799999999999995,751.6,5,12.9765559257608,77.5998596187669
ZM1521,MG Road,Buffet,Yes,Yes,1500.0,4.158333333333333,1322.1666666666667,12,12.9765559257608,77.5998596187669
ZM1522,MG Road,Cafes,No,No,678.75,3.8194444444444446,321.6666666666667,42,12.9765559257608,77.5998596187669
ZM1523,MG Road,Cafes,No,Yes,1500.0,3.94,548.4,5,12.9765559257608,77.5998596187669
ZM1524,MG Road,Cafes,Yes,No,566.0,3.8636363636363638,380.56,25,12.9765559257608,77.5998596187669
ZM1525,MG Road,Cafes,Yes,Yes,1078.5714285714287,4.328571428571428,1862.857142857143,7,12.9765559257608,77.5998596187669
ZM1526,MG Road,Delivery,No,No,415.6108597285068,3.578231292517007,126.82683982683983,231,12.9765559257608,77.5998596187669
ZM1527,MG Road,Delivery,No,Yes,1300.0,4.075,956.5,8,12.9765559257608,77.5998596187669
ZM1528,MG Road,Delivery,Yes,No,486.54117647058825,3.710526315789474,238.22588235294117,425,12.9765559257608,77.5998596187669
ZM1529,MG Road,Delivery,Yes,Yes,1242.6666666666667,4.148648648648648,1139.1866666666667,75,12.9765559257608,77.5998596187669
ZM1530,MG Road,Desserts,No,No,366.6666666666667,3.7263157894736842,90.41176470588235,85,12.9765559257608,77.5998596187669
ZM1531,MG Road,Desserts,No,Yes,1800.0,4.074999999999999,593.75,4,12.9765559257608,77.5998596187669
ZM1532,MG Road,Desserts,Yes,No,414.468085106383,3.8790697674418606,171.63829787234042,47,12.9765559257608,77.5998596187669
ZM1533,MG Road,Desserts,Yes,Yes,940.0,4.279999999999999,1714.8,5,12.9765559257608,77.5998596187669
ZM1534,MG Road,Dine-out,No,No,615.0621118012423,3.595850622406639,194.659509202454,326,12.9765559257608,77.5998596187669
ZM1535,MG Road,Dine-out,No,Yes,1957.3033707865168,4.185227272727273,805.4157303370787,89,12.9765559257608,77.5998596187669
ZM1536,MG Road,Dine-out,Yes,No,549.7237569060774,3.7208333333333337,273.98342541436466,181,12.9765559257608,77.5998596187669
ZM1537,MG Road,Dine-out,Yes,Yes,1305.7692307692307,4.15,1224.3846153846155,52,12.9765559257608,77.5998596187669
ZM1538,MG Road,Drinks & Night Life,No,No,1400.0,3.8366666666666664,715.6875,32,12.9765559257608,77.5998596187669
ZM1539,MG Road,Drinks & Night Life,No,Yes,1748.3870967741937,4.212903225806452,1286.4516129032259,31,12.9765559257608,77.5998596187669
ZM1540,MG Road,Drinks & Night Life,Yes,No,1750.0,4.0,609.0,2,12.9765559257608,77.5998596187669
ZM1541,MG Road,Drinks & Night Life,Yes,Yes,1690.0,4.32,2184.5,10,12.9765559257608,77.5998596187669
ZM1542,MG Road,Pubs and bars,No,No,1291.0714285714287,3.7680000000000002,506.26666666666665,30,12.9765559257608,77.5998596187669
ZM1543,MG Road,Pubs and bars,No,Yes,1666.6666666666667,4.188888888888889,1092.851851851852,27,12.9765559257608,77.5998596187669
ZM1544,MG Road,Pubs and bars,Yes,No,1733.3333333333333,4.05,462.0,3,12.9765559257608,77.5998596187669
ZM1545,MG Road,Pubs and bars,Yes,Yes,1440.0,4.28,1271.6,15,12.9765559257608,77.5998596187669
ZM1546,Malleshwaram,Buffet,No,No,1266.6666666666667,3.9333333333333336,742.0,3,12.976746559143066,77.57527923583984
ZM1547,Malleshwaram,Buffet,No,Yes,1720.8333333333333,4.208333333333333,610.1666666666666,12,12.976746559143066,77.57527923583984
ZM1548,Malleshwaram,Buffet,Yes,No,766.6666666666666,3.6,220.0,3,12.976746559143066,77.57527923583984
ZM1549,Malleshwaram,Buffet,Yes,Yes,1175.0,4.2,665.0,4,12.976746559143066,77.57527923583984
ZM1550,Malleshwaram,Cafes,No,No,481.25,3.707142857142857,60.6875,16,12.976746559143066,77.57527923583984
ZM1551,Malleshwaram,Cafes,No,Yes,1000.0,4.3,476.0,1,12.976746559143066,77.57527923583984
ZM1552,Malleshwaram,Cafes,Yes,No,550.0,3.909090909090909,341.54545454545456,11,12.976746559143066,77.57527923583984
ZM1553,Malleshwaram,Cafes,Yes,Yes,600.0,4.3,355.0,1,12.976746559143066,77.57527923583984
ZM1554,Malleshwaram,Delivery,No,No,380.7692307692308,3.4278688524590164,26.528846153846153,104,12.976746559143066,77.57527923583984
ZM1555,Malleshwaram,Delivery,No,Yes,1108.3333333333333,4.233333333333333,697.8333333333334,6,12.976746559143066,77.57527923583984
ZM1556,Malleshwaram,Delivery,Yes,No,423.01234567901236,3.6537433155080214,156.9925925925926,405,12.976746559143066,77.57527923583984
ZM1557,Malleshwaram,Delivery,Yes,Yes,1120.967741935484,4.180645161290323,1089.1290322580646,31,12.976746559143066,77.57527923583984
ZM1558,Malleshwaram,Desserts,No,No,327.77777777777777,3.717948717948718,55.72222222222222,54,12.976746559143066,77.57527923583984
ZM1559,Malleshwaram,Desserts,Yes,No,339.70588235294116,3.76875,122.70588235294117,34,12.976746559143066,77.57527923583984
ZM1560,Malleshwaram,Desserts,Yes,Yes,600.0,4.3,355.0,1,12.976746559143066,77.57527923583984
ZM1561,Malleshwaram,Dine-out,No,No,530.3571428571429,3.6016528925619835,140.33529411764707,170,12.976746559143066,77.57527923583984
ZM1562,Malleshwaram,Dine-out,No,Yes,2031.25,4.1875,671.28125,32,12.976746559143066,77.57527923583984
ZM1563,Malleshwaram,Dine-out,Yes,No,431.97278911564626,3.650714285714286,196.93197278911563,147,12.976746559143066,77.57527923583984
ZM1564,Malleshwaram,Dine-out,Yes,Yes,1119.4444444444443,4.2555555555555555,1077.5555555555557,18,12.976746559143066,77.57527923583984
ZM1565,Malleshwaram,Drinks & Night Life,No,No,1514.2857142857142,3.6785714285714284,393.85714285714283,14,12.976746559143066,77.57527923583984
ZM1566,Malleshwaram,Drinks & Night Life,No,Yes,1675.0,4.066666666666666,1519.0,6,12.976746559143066,77.57527923583984
ZM1567,Malleshwaram,Drinks & Night Life,Yes,No,1400.0,4.2,1731.0,1,12.976746559143066,77.57527923583984
ZM1568,Malleshwaram,Drinks & Night Life,Yes,Yes,1150.0,4.15,566.0,2,12.976746559143066,77.57527923583984
ZM1569,Malleshwaram,Pubs and bars,No,No,1233.3333333333333,3.5999999999999996,551.5555555555555,9,12.976746559143066,77.57527923583984
ZM1570,Malleshwaram,Pubs and bars,No,Yes,1641.6666666666667,4.083333333333333,716.3333333333334,6,12.976746559143066,77.57527923583984
ZM1571,Malleshwaram,Pubs and bars,Yes,No,1400.0,4.2,1731.0,1,12.976746559143066,77.57527923583984
ZM1572,Malleshwaram,Pubs and bars,Yes,Yes,1200.0,4.425,2477.5,4,12.976746559143066,77.57527923583984
ZM1573,Marathahalli,Buffet,No,No,942.8571428571429,3.4,255.0,8,12.9545259475708,77.70270538330078
ZM1574,Marathahalli,Buffet,No,Yes,1512.5,4.225,2550.125,16,12.9545259475708,77.70270538330078
ZM1575,Marathahalli,Buffet,Yes,No,775.0,3.7,64.0,2,12.9545259475708,77.70270538330078
ZM1576,Marathahalli,Buffet,Yes,Yes,1058.3333333333333,4.266666666666667,1678.8333333333333,6,12.9545259475708,77.70270538330078
ZM1577,Marathahalli,Cafes,No,No,511.7647058823529,3.5384615384615383,66.66666666666667,18,12.9545259475708,77.70270538330078
ZM1578,Marathahalli,Cafes,No,Yes,400.0,4.3,72.0,1,12.9545259475708,77.70270538330078
ZM1579,Marathahalli,Cafes,Yes,No,350.0,3.6,159.71428571428572,7,12.9545259475708,77.70270538330078
ZM1580,Marathahalli,Cafes,Yes,Yes,566.6666666666666,3.9333333333333336,1182.0,3,12.9545259475708,77.70270538330078
ZM1581,Marathahalli,Delivery,No,No,412.25454545454545,3.363855421686747,33.36071428571429,280,12.9545259475708,77.70270538330078
ZM1582,Marathahalli,Delivery,No,Yes,828.5714285714286,3.5500000000000003,311.14285714285717,7,12.9545259475708,77.70270538330078
ZM1583,Marathahalli,Delivery,Yes,No,423.87640449438203,3.524838012958963,127.14232209737828,534,12.9545259475708,77.70270538330078
ZM1584,Marathahalli,Delivery,Yes,Yes,941.025641025641,4.035897435897436,1052.7692307692307,39,12.9545259475708,77.70270538330078
ZM1585,Marathahalli,Desserts,No,No,350.0,3.45,44.816326530612244,49,12.9545259475708,77.70270538330078
ZM1586,Marathahalli,Desserts,No,Yes,900.0,4.5,3613.0,2,12.9545259475708,77.70270538330078
ZM1587,Marathahalli,Desserts,Yes,No,354.3478260869565,3.697560975609756,81.78260869565217,46,12.9545259475708,77.70270538330078
ZM1588,Marathahalli,Desserts,Yes,Yes,600.0,4.4,978.0,1,12.9545259475708,77.70270538330078
ZM1589,Marathahalli,Dine-out,No,No,425.8909090909091,3.4022988505747125,47.70863309352518,278,12.9545259475708,77.70270538330078
ZM1590,Marathahalli,Dine-out,No,Yes,1432.258064516129,4.19,1738.483870967742,31,12.9545259475708,77.70270538330078
ZM1591,Marathahalli,Dine-out,Yes,No,462.27436823104694,3.5051383399209484,173.05415162454872,277,12.9545259475708,77.70270538330078
ZM1592,Marathahalli,Dine-out,Yes,Yes,893.75,3.959375,944.5625,32,12.9545259475708,77.70270538330078
ZM1593,Marathahalli,Drinks & Night Life,No,No,1866.6666666666667,3.5285714285714285,76.57142857142857,7,12.9545259475708,77.70270538330078
ZM1594,Marathahalli,Drinks & Night Life,No,Yes,1450.0,4.15,1235.2,10,12.9545259475708,77.70270538330078
ZM1595,Marathahalli,Drinks & Night Life,Yes,Yes,1380.0,4.220000000000001,2699.0,5,12.9545259475708,77.70270538330078
ZM1596,New BEL Road,Buffet,No,Yes,1433.3333333333333,4.133333333333334,747.6666666666666,3,13.0284990000001,77.5713023500008
ZM1597,New BEL Road,Buffet,Yes,No,900.0,3.7,212.0,1,13.0284990000001,77.5713023500008
ZM1598,New BEL Road,Cafes,No,No,505.55555555555554,3.66,495.55555555555554,9,13.0284990000001,77.5713023500008
ZM1599,New BEL Road,Cafes,Yes,No,596.6666666666666,3.7142857142857144,267.8,15,13.0284990000001,77.5713023500008
ZM1600,New BEL Road,Cafes,Yes,Yes,880.0,4.2,1967.0,5,13.0284990000001,77.5713023500008
ZM1601,New BEL Road,Delivery,No,No,359.09090909090907,3.4513513513513514,67.33582089552239,134,13.0284990000001,77.5713023500008
ZM1602,New BEL Road,Delivery,No,Yes,800.0,3.866666666666667,613.6666666666666,3,13.0284990000001,77.5713023500008
ZM1603,New BEL Road,Delivery,Yes,No,420.1793721973094,3.6180000000000003,133.83856502242153,223,13.0284990000001,77.5713023500008
ZM1604,New BEL Road,Delivery,Yes,Yes,1017.8571428571429,3.992857142857143,1031.0,14,13.0284990000001,77.5713023500008
ZM1605,New BEL Road,Desserts,No,No,351.9230769230769,3.7588235294117647,210.73076923076923,26,13.0284990000001,77.5713023500008
ZM1606,New BEL Road,Desserts,Yes,No,391.6666666666667,3.74375,122.83333333333333,18,13.0284990000001,77.5713023500008
ZM1607,New BEL Road,Dine-out,No,No,374.46043165467626,3.50625,76.39285714285714,140,13.0284990000001,77.5713023500008
ZM1608,New BEL Road,Dine-out,No,Yes,1133.3333333333333,4.083333333333333,999.3333333333334,6,13.0284990000001,77.5713023500008
ZM1609,New BEL Road,Dine-out,Yes,No,436.864406779661,3.611009174311927,181.28813559322035,118,13.0284990000001,77.5713023500008
ZM1610,New BEL Road,Dine-out,Yes,Yes,972.7272727272727,4.027272727272727,999.1818181818181,11,13.0284990000001,77.5713023500008
ZM1611,New BEL Road,Drinks & Night Life,No,No,1600.0,3.9,441.3333333333333,3,13.0284990000001,77.5713023500008
ZM1612,New BEL Road,Drinks & Night Life,No,Yes,1300.0,4.35,1864.5,2,13.0284990000001,77.5713023500008
ZM1613,New BEL Road,Drinks & Night Life,Yes,Yes,1150.0,4.2,1529.0,2,13.0284990000001,77.5713023500008
ZM1614,New BEL Road,Pubs and bars,No,No,1266.6666666666667,4.0,531.3333333333334,3,13.0284990000001,77.5713023500008
ZM1615,New BEL Road,Pubs and bars,No,Yes,1300.0,4.35,1864.5,2,13.0284990000001,77.5713023500008
ZM1616,New BEL Road,Pubs and bars,Yes,Yes,1150.0,4.2,1529.0,2,13.0284990000001,77.5713023500008
ZM1617,Old Airport Road,Buffet,No,No,1240.0,3.625,42.2,5,12.960471050792,77.6432707312373
ZM1618,Old Airport Road,Buffet,No,Yes,1870.0,4.21,2452.7,10,12.960471050792,77.6432707312373
ZM1619,Old Airport Road,Buffet,Yes,No,875.0,3.5,4305.5,2,12.960471050792,77.6432707312373
ZM1620,Old Airport Road,Buffet,Yes,Yes,1280.0,4.1899999999999995,1261.5,10,12.960471050792,77.6432707312373
ZM1621,Old Airport Road,Cafes,No,No,476.0869565217391,3.580952380952381,207.46153846153845,26,12.960471050792,77.6432707312373
ZM1622,Old Airport Road,Cafes,No,Yes,1600.0,4.0,1806.0,1,12.960471050792,77.6432707312373
ZM1623,Old Airport Road,Cafes,Yes,No,572.5,3.926315789473684,383.65,20,12.960471050792,77.6432707312373
ZM1624,Old Airport Road,Cafes,Yes,Yes,791.6666666666666,4.083333333333333,640.1666666666666,6,12.960471050792,77.6432707312373
ZM1625,Old Airport Road,Delivery,No,No,388.1720430107527,3.4672131147540983,82.1969696969697,198,12.960471050792,77.6432707312373
ZM1626,Old Airport Road,Delivery,No,Yes,1245.4545454545455,3.9454545454545453,490.3636363636364,11,12.960471050792,77.6432707312373
ZM1627,Old Airport Road,Delivery,Yes,No,438.7061403508772,3.655690072639225,250.06798245614036,456,12.960471050792,77.6432707312373
ZM1628,Old Airport Road,Delivery,Yes,Yes,1070.4545454545455,4.144186046511628,1210.7727272727273,44,12.960471050792,77.6432707312373
ZM1629,Old Airport Road,Desserts,No,No,391.0204081632653,3.575609756097561,109.90384615384616,52,12.960471050792,77.6432707312373
ZM1630,Old Airport Road,Desserts,Yes,No,392.15686274509807,3.8760869565217386,230.07843137254903,51,12.960471050792,77.6432707312373
ZM1631,Old Airport Road,Desserts,Yes,Yes,820.0,4.24,712.0,5,12.960471050792,77.6432707312373
ZM1632,Old Airport Road,Dine-out,No,No,453.8150289017341,3.4921875,113.15591397849462,186,12.960471050792,77.6432707312373
ZM1633,Old Airport Road,Dine-out,No,Yes,1700.0,4.138181818181818,1298.1454545454546,55,12.960471050792,77.6432707312373
ZM1634,Old Airport Road,Dine-out,Yes,No,478.57142857142856,3.628662420382166,329.32738095238096,168,12.960471050792,77.6432707312373
ZM1635,Old Airport Road,Dine-out,Yes,Yes,1065.625,4.171875,1272.53125,32,12.960471050792,77.6432707312373
ZM1636,Old Airport Road,Drinks & Night Life,No,No,1460.0,3.7,512.3636363636364,11,12.960471050792,77.6432707312373
ZM1637,Old Airport Road,Drinks & Night Life,No,Yes,1530.7692307692307,4.16,1959.0,26,12.960471050792,77.6432707312373
ZM1638,Old Airport Road,Drinks & Night Life,Yes,No,1233.3333333333333,4.3,1740.6666666666667,3,12.960471050792,77.6432707312373
ZM1639,Old Airport Road,Drinks & Night Life,Yes,Yes,1300.0,4.05,1644.0,2,12.960471050792,77.6432707312373
ZM1640,Old Airport Road,Pubs and bars,No,No,1218.1818181818182,3.715384615384615,316.64285714285717,14,12.960471050792,77.6432707312373
ZM1641,Old Airport Road,Pubs and bars,No,Yes,1462.5,4.143478260869565,1611.375,24,12.960471050792,77.6432707312373
ZM1642,Old Airport Road,Pubs and bars,Yes,No,1300.0,4.449999999999999,2571.0,3,12.960471050792,77.6432707312373
ZM1643,Old Airport Road,Pubs and bars,Yes,Yes,1250.0,4.15,1290.5,4,12.960471050792,77.6432707312373
ZM1644,Rajajinagar,Buffet,No,No,1000.0,3.7,68.0,2,12.970000267028809,77.56999969482422
ZM1645,Rajajinagar,Buffet,No,Yes,1277.7777777777778,4.166666666666667,731.8888888888889,9,12.970000267028809,77.56999969482422
ZM1646,Rajajinagar,Buffet,Yes,No,775.0,3.8,350.0,2,12.970000267028809,77.56999969482422
ZM1647,Rajajinagar,Buffet,Yes,Yes,1175.0,4.2,677.25,4,12.970000267028809,77.56999969482422
ZM1648,Rajajinagar,Cafes,No,No,466.6666666666667,3.5999999999999996,71.75,12,12.970000267028809,77.56999969482422
ZM1649,Rajajinagar,Cafes,Yes,No,566.6666666666666,3.8000000000000003,177.33333333333334,9,12.970000267028809,77.56999969482422
ZM1650,Rajajinagar,Cafes,Yes,Yes,600.0,4.3,393.0,1,12.970000267028809,77.56999969482422
ZM1651,Rajajinagar,Delivery,No,No,368.02721088435374,3.435227272727273,32.94736842105263,152,12.970000267028809,77.56999969482422
ZM1652,Rajajinagar,Delivery,No,Yes,966.6666666666666,4.166666666666667,874.6666666666666,3,12.970000267028809,77.56999969482422
ZM1653,Rajajinagar,Delivery,Yes,No,403.26241134751774,3.669230769230769,157.7163120567376,282,12.970000267028809,77.56999969482422
ZM1654,Rajajinagar,Delivery,Yes,Yes,1141.1764705882354,4.158823529411765,1095.6470588235295,17,12.970000267028809,77.56999969482422
ZM1655,Rajajinagar,Desserts,No,No,289.0625,3.6204545454545456,41.61538461538461,65,12.970000267028809,77.56999969482422
ZM1656,Rajajinagar,Desserts,Yes,No,319.44444444444446,3.735294117647059,78.69444444444444,36,12.970000267028809,77.56999969482422
ZM1657,Rajajinagar,Desserts,Yes,Yes,600.0,4.3,397.0,1,12.970000267028809,77.56999969482422
ZM1658,Rajajinagar,Dine-out,No,No,405.3781512605042,3.498159509202454,69.59504132231405,242,12.970000267028809,77.56999969482422
ZM1659,Rajajinagar,Dine-out,No,Yes,1459.5238095238096,4.119047619047619,747.3333333333334,21,12.970000267028809,77.56999969482422
ZM1660,Rajajinagar,Dine-out,Yes,No,424.0740740740741,3.6374999999999997,172.1358024691358,162,12.970000267028809,77.56999969482422
ZM1661,Rajajinagar,Dine-out,Yes,Yes,1146.6666666666667,4.206666666666667,1202.6,15,12.970000267028809,77.56999969482422
ZM1662,Rajajinagar,Drinks & Night Life,No,No,1140.0,3.5799999999999996,405.4,10,12.970000267028809,77.56999969482422
ZM1663,Rajajinagar,Drinks & Night Life,No,Yes,1675.0,3.966666666666667,1093.0,6,12.970000267028809,77.56999969482422
ZM1664,Rajajinagar,Drinks & Night Life,Yes,No,1100.0,3.95,954.0,2,12.970000267028809,77.56999969482422
ZM1665,Rajajinagar,Drinks & Night Life,Yes,Yes,1150.0,4.15,567.5,2,12.970000267028809,77.56999969482422
ZM1666,Rajajinagar,Pubs and bars,No,No,1063.6363636363637,3.590909090909091,180.27272727272728,11,12.970000267028809,77.56999969482422
ZM1667,Rajajinagar,Pubs and bars,No,Yes,1525.0,3.966666666666667,359.3333333333333,6,12.970000267028809,77.56999969482422
ZM1668,Rajajinagar,Pubs and bars,Yes,No,1100.0,3.95,954.0,2,12.970000267028809,77.56999969482422
ZM1669,Rajajinagar,Pubs and bars,Yes,Yes,1120.0,4.16,2086.6,5,12.970000267028809,77.56999969482422
ZM1670,Residency Road,Buffet,No,No,1223.8095238095239,3.5047619047619043,214.04761904761904,21,12.9691444590311,77.6020487228464
ZM1671,Residency Road,Buffet,No,Yes,1715.7894736842106,4.1,528.6315789473684,19,12.9691444590311,77.6020487228464
ZM1672,Residency Road,Buffet,Yes,No,1208.3333333333333,3.9499999999999997,643.8333333333334,6,12.9691444590311,77.6020487228464
ZM1673,Residency Road,Buffet,Yes,Yes,1523.076923076923,4.138461538461538,1228.923076923077,13,12.9691444590311,77.6020487228464
ZM1674,Residency Road,Cafes,No,No,659.3023255813954,3.771052631578948,299.3333333333333,45,12.9691444590311,77.6020487228464
ZM1675,Residency Road,Cafes,No,Yes,1375.0,3.933333333333333,510.5,6,12.9691444590311,77.6020487228464
ZM1676,Residency Road,Cafes,Yes,No,565.0,3.9176470588235293,435.65,20,12.9691444590311,77.6020487228464
ZM1677,Residency Road,Cafes,Yes,Yes,1078.5714285714287,4.3,1867.4285714285713,7,12.9691444590311,77.6020487228464
ZM1678,Residency Road,Delivery,No,No,416.90140845070425,3.5880281690140845,117.32420091324201,219,12.9691444590311,77.6020487228464
ZM1679,Residency Road,Delivery,No,Yes,1155.5555555555557,4.077777777777778,1019.2222222222222,9,12.9691444590311,77.6020487228464
ZM1680,Residency Road,Delivery,Yes,No,473.72424242424245,3.675337837837838,200.0818181818182,330,12.9691444590311,77.6020487228464
ZM1681,Residency Road,Delivery,Yes,Yes,1318.75,4.146428571428571,1179.7142857142858,56,12.9691444590311,77.6020487228464
ZM1682,Residency Road,Desserts,No,No,377.9220779220779,3.681132075471698,79.54430379746836,79,12.9691444590311,77.6020487228464
ZM1683,Residency Road,Desserts,No,Yes,1800.0,4.074999999999999,599.5,4,12.9691444590311,77.6020487228464
ZM1684,Residency Road,Desserts,Yes,No,392.5581395348837,3.9549999999999996,191.3953488372093,43,12.9691444590311,77.6020487228464
ZM1685,Residency Road,Desserts,Yes,Yes,940.0,4.26,1718.0,5,12.9691444590311,77.6020487228464
ZM1686,Residency Road,Dine-out,No,No,580.3724928366762,3.5953125,176.60734463276836,354,12.9691444590311,77.6020487228464
ZM1687,Residency Road,Dine-out,No,Yes,1928.1914893617022,4.161290322580645,763.8617021276596,94,12.9691444590311,77.6020487228464
ZM1688,Residency Road,Dine-out,Yes,No,552.2012578616352,3.71554054054054,291.28930817610063,159,12.9691444590311,77.6020487228464
ZM1689,Residency Road,Dine-out,Yes,Yes,1325.0,4.153703703703704,1214.7592592592594,54,12.9691444590311,77.6020487228464
ZM1690,Residency Road,Drinks & Night Life,No,No,1384.8484848484848,3.825,678.0882352941177,34,12.9691444590311,77.6020487228464
ZM1691,Residency Road,Drinks & Night Life,No,Yes,1746.875,4.18125,953.96875,32,12.9691444590311,77.6020487228464
ZM1692,Residency Road,Drinks & Night Life,Yes,No,2000.0,4.1,1221.0,1,12.9691444590311,77.6020487228464
ZM1693,Residency Road,Drinks & Night Life,Yes,Yes,1690.0,4.32,2191.4,10,12.9691444590311,77.6020487228464
ZM1694,Sarjapur Road,Buffet,No,No,883.3333333333334,3.3000000000000003,292.0,7,12.8992935452988,77.7124713484824
ZM1695,Sarjapur Road,Buffet,No,Yes,1725.0,4.125,740.5,8,12.8992935452988,77.7124713484824
ZM1696,Sarjapur Road,Buffet,Yes,No,850.0,4.1,621.0,2,12.8992935452988,77.7124713484824
ZM1697,Sarjapur Road,Buffet,Yes,Yes,1411.111111111111,4.144444444444444,1417.3333333333333,9,12.8992935452988,77.7124713484824
ZM1698,Sarjapur Road,Cafes,No,No,417.85714285714283,3.7363636363636363,21.066666666666666,15,12.8992935452988,77.7124713484824
ZM1699,Sarjapur Road,Cafes,Yes,No,563.3333333333334,3.8214285714285716,186.26666666666668,15,12.8992935452988,77.7124713484824
ZM1700,Sarjapur Road,Cafes,Yes,Yes,1000.0,4.0,348.0,1,12.8992935452988,77.7124713484824
ZM1701,Sarjapur Road,Delivery,No,No,415.6842105263158,3.386607142857143,39.15816326530612,196,12.8992935452988,77.7124713484824
ZM1702,Sarjapur Road,Delivery,No,Yes,1130.0,4.1,1023.0,5,12.8992935452988,77.7124713484824
ZM1703,Sarjapur Road,Delivery,Yes,No,447.82082324455206,3.560752688172043,122.01694915254237,413,12.8992935452988,77.7124713484824
ZM1704,Sarjapur Road,Delivery,Yes,Yes,1137.878787878788,4.125,1633.2121212121212,33,12.8992935452988,77.7124713484824
ZM1705,Sarjapur Road,Desserts,No,No,379.1666666666667,3.616,41.13513513513514,37,12.8992935452988,77.7124713484824
ZM1706,Sarjapur Road,Desserts,Yes,No,426.59574468085106,3.688636363636364,107.7872340425532,47,12.8992935452988,77.7124713484824
ZM1707,Sarjapur Road,Dine-out,No,No,412.3863636363636,3.366115702479339,49.25,180,12.8992935452988,77.7124713484824
ZM1708,Sarjapur Road,Dine-out,No,Yes,1655.2631578947369,4.157894736842105,743.6315789473684,19,12.8992935452988,77.7124713484824
ZM1709,Sarjapur Road,Dine-out,Yes,No,468.42105263157896,3.495336787564767,130.7224880382775,209,12.8992935452988,77.7124713484824
ZM1710,Sarjapur Road,Dine-out,Yes,Yes,1191.6666666666667,4.145833333333333,1826.3333333333333,24,12.8992935452988,77.7124713484824
ZM1711,Sarjapur Road,Drinks & Night Life,No,No,950.0,3.5666666666666664,99.0,3,12.8992935452988,77.7124713484824
ZM1712,Sarjapur Road,Drinks & Night Life,No,Yes,1625.0,4.125,1307.625,8,12.8992935452988,77.7124713484824
ZM1713,Sarjapur Road,Drinks & Night Life,Yes,No,1600.0,4.4,1091.0,2,12.8992935452988,77.7124713484824
ZM1714,Sarjapur Road,Drinks & Night Life,Yes,Yes,1425.0,4.275,3885.5,8,12.8992935452988,77.7124713484824
ZM1715,Sarjapur Road,Pubs and bars,No,No,950.0,3.5666666666666664,99.0,3,12.8992935452988,77.7124713484824
ZM1716,Sarjapur Road,Pubs and bars,No,Yes,1725.0,4.375,1186.25,4,12.8992935452988,77.7124713484824
ZM1717,Sarjapur Road,Pubs and bars,Yes,No,1100.0,4.133333333333334,553.25,4,12.8992935452988,77.7124713484824
ZM1718,Sarjapur Road,Pubs and bars,Yes,Yes,1400.0,4.211111111111111,2238.3333333333335,9,12.8992935452988,77.7124713484824
ZM1719,Whitefield,Cafes,No,No,536.6666666666666,3.715384615384615,151.0,15,12.96984577178955,77.75103759765625
ZM1720,Whitefield,Cafes,No,Yes,2000.0,4.2,519.0,1,12.96984577178955,77.75103759765625
ZM1721,Whitefield,Cafes,Yes,No,570.0,3.7785714285714285,154.13333333333333,15,12.96984577178955,77.75103759765625
ZM1722,Whitefield,Cafes,Yes,Yes,914.2857142857143,4.1571428571428575,1072.4285714285713,7,12.96984577178955,77.75103759765625
ZM1723,Whitefield,Delivery,No,No,391.6,3.4262773722627737,29.60070671378092,283,12.96984577178955,77.75103759765625
ZM1724,Whitefield,Delivery,No,Yes,1187.5,3.6375,479.0,8,12.96984577178955,77.75103759765625
ZM1725,Whitefield,Delivery,Yes,No,447.56637168141594,3.5774798927613944,131.6349557522124,452,12.96984577178955,77.75103759765625
ZM1726,Whitefield,Delivery,Yes,Yes,1025.5555555555557,4.064444444444445,829.0666666666667,45,12.96984577178955,77.75103759765625
ZM1727,Whitefield,Desserts,No,No,402.72727272727275,3.7103448275862068,60.05357142857143,56,12.96984577178955,77.75103759765625
ZM1728,Whitefield,Desserts,Yes,No,423.58490566037733,3.7181818181818183,113.30188679245283,53,12.96984577178955,77.75103759765625
ZM1729,Whitefield,Desserts,Yes,Yes,1000.0,4.2,706.6666666666666,3,12.96984577178955,77.75103759765625
ZM1730,Whitefield,Dine-out,No,No,486.8561872909699,3.4106951871657754,65.75247524752476,303,12.96984577178955,77.75103759765625
ZM1731,Whitefield,Dine-out,No,Yes,1828.888888888889,4.08,802.7111111111111,45,12.96984577178955,77.75103759765625
ZM1732,Whitefield,Dine-out,Yes,No,515.7777777777778,3.5588235294117645,178.21333333333334,225,12.96984577178955,77.75103759765625
